xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
143,72,271,199,with_mask,maksssksksss733,400,295,maksssksksss733.xml,maksssksksss733.png,maksssksksss733-238.png
4,202,30,230,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-239.png
38,179,64,206,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-240.png
57,164,78,187,mask_incorrectly_worn,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-241.png
30,109,47,126,without_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-242.png
26,76,42,98,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-243.png
4,70,18,88,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-244.png
23,2,43,22,without_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-245.png
109,9,130,29,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-246.png
93,58,115,75,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-247.png
97,111,115,133,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-248.png
136,214,164,240,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-249.png
195,173,220,193,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-250.png
212,190,241,215,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-251.png
188,94,211,117,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-252.png
181,58,206,79,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-253.png
185,28,208,46,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-254.png
247,111,266,131,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-255.png
254,56,275,78,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-256.png
287,55,310,78,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-257.png
359,149,387,167,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-258.png
345,75,369,95,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-259.png
320,41,338,59,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-260.png
319,15,337,30,with_mask,maksssksksss623,400,245,maksssksksss623.xml,maksssksksss623.png,maksssksksss623-261.png
159,110,193,148,with_mask,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-262.png
214,168,246,205,with_mask,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-263.png
29,150,55,183,with_mask,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-264.png
341,118,376,156,with_mask,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-265.png
240,143,277,186,mask_incorrectly_worn,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-266.png
51,221,96,263,without_mask,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-267.png
1,50,27,78,without_mask,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-268.png
133,47,159,76,without_mask,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-269.png
354,266,397,300,without_mask,maksssksksss672,400,300,maksssksksss672.xml,maksssksksss672.png,maksssksksss672-270.png
95,151,192,261,without_mask,maksssksksss837,301,400,maksssksksss837.xml,maksssksksss837.png,maksssksksss837-271.png
134,147,241,275,with_mask,maksssksksss793,301,400,maksssksksss793.xml,maksssksksss793.png,maksssksksss793-272.png
146,106,157,123,with_mask,maksssksksss730,400,267,maksssksksss730.xml,maksssksksss730.png,maksssksksss730-273.png
192,75,205,95,with_mask,maksssksksss730,400,267,maksssksksss730.xml,maksssksksss730.png,maksssksksss730-274.png
243,122,256,141,with_mask,maksssksksss730,400,267,maksssksksss730.xml,maksssksksss730.png,maksssksksss730-275.png
38,222,67,247,with_mask,maksssksksss786,400,290,maksssksksss786.xml,maksssksksss786.png,maksssksksss786-276.png
91,250,131,270,with_mask,maksssksksss786,400,290,maksssksksss786.xml,maksssksksss786.png,maksssksksss786-277.png
177,71,221,107,with_mask,maksssksksss786,400,290,maksssksksss786.xml,maksssksksss786.png,maksssksksss786-278.png
244,64,297,122,mask_incorrectly_worn,maksssksksss786,400,290,maksssksksss786.xml,maksssksksss786.png,maksssksksss786-279.png
36,102,157,243,with_mask,maksssksksss478,400,400,maksssksksss478.xml,maksssksksss478.png,maksssksksss478-280.png
246,134,362,250,with_mask,maksssksksss478,400,400,maksssksksss478.xml,maksssksksss478.png,maksssksksss478-281.png
88,70,206,195,with_mask,maksssksksss654,267,400,maksssksksss654.xml,maksssksksss654.png,maksssksksss654-282.png
38,248,111,354,with_mask,maksssksksss668,301,400,maksssksksss668.xml,maksssksksss668.png,maksssksksss668-283.png
254,100,387,260,with_mask,maksssksksss6,600,405,maksssksksss6.xml,maksssksksss6.png,maksssksksss6-284.png
20,124,49,158,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-285.png
34,219,73,267,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-286.png
88,154,114,187,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-287.png
107,99,124,119,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-288.png
133,84,148,105,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-289.png
192,112,210,135,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-290.png
215,82,231,103,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-291.png
264,108,279,125,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-292.png
302,120,316,141,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-293.png
340,142,356,172,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-294.png
232,72,249,94,with_mask,maksssksksss676,400,267,maksssksksss676.xml,maksssksksss676.png,maksssksksss676-295.png
90,183,190,309,with_mask,maksssksksss383,301,400,maksssksksss383.xml,maksssksksss383.png,maksssksksss383-296.png
131,126,277,284,with_mask,maksssksksss643,400,400,maksssksksss643.xml,maksssksksss643.png,maksssksksss643-297.png
102,204,202,331,with_mask,maksssksksss407,301,400,maksssksksss407.xml,maksssksksss407.png,maksssksksss407-298.png
45,47,114,130,with_mask,maksssksksss422,400,400,maksssksksss422.xml,maksssksksss422.png,maksssksksss422-299.png
224,247,350,372,with_mask,maksssksksss422,400,400,maksssksksss422.xml,maksssksksss422.png,maksssksksss422-300.png
22,121,77,181,with_mask,maksssksksss86,400,300,maksssksksss86.xml,maksssksksss86.png,maksssksksss86-301.png
231,76,290,144,with_mask,maksssksksss86,400,300,maksssksksss86.xml,maksssksksss86.png,maksssksksss86-302.png
335,135,395,198,without_mask,maksssksksss86,400,300,maksssksksss86.xml,maksssksksss86.png,maksssksksss86-303.png
78,105,111,149,without_mask,maksssksksss86,400,300,maksssksksss86.xml,maksssksksss86.png,maksssksksss86-304.png
230,70,306,151,with_mask,maksssksksss274,400,265,maksssksksss274.xml,maksssksksss274.png,maksssksksss274-305.png
106,72,190,182,mask_incorrectly_worn,maksssksksss132,306,400,maksssksksss132.xml,maksssksksss132.png,maksssksksss132-306.png
70,58,93,82,with_mask,maksssksksss181,400,225,maksssksksss181.xml,maksssksksss181.png,maksssksksss181-307.png
100,57,124,82,with_mask,maksssksksss181,400,225,maksssksksss181.xml,maksssksksss181.png,maksssksksss181-308.png
271,43,305,80,without_mask,maksssksksss181,400,225,maksssksksss181.xml,maksssksksss181.png,maksssksksss181-309.png
17,182,35,202,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-310.png
17,101,25,116,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-311.png
48,98,61,113,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-312.png
17,127,27,144,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-313.png
5,133,14,152,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-314.png
109,59,132,82,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-315.png
140,64,161,85,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-316.png
184,68,207,93,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-317.png
248,73,267,95,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-318.png
291,65,314,90,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-319.png
383,96,397,110,with_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-320.png
383,125,398,145,without_mask,maksssksksss111,400,268,maksssksksss111.xml,maksssksksss111.png,maksssksksss111-321.png
2,56,24,78,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-322.png
29,70,42,85,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-323.png
90,55,104,72,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-324.png
113,52,133,76,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-325.png
133,60,144,74,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-326.png
151,70,166,85,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-327.png
180,70,195,84,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-328.png
217,78,238,98,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-329.png
238,52,256,70,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-330.png
280,59,293,74,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-331.png
293,56,310,75,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-332.png
323,82,342,101,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-333.png
354,64,371,86,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-334.png
166,68,174,78,with_mask,maksssksksss158,400,278,maksssksksss158.xml,maksssksksss158.png,maksssksksss158-335.png
63,183,174,313,with_mask,maksssksksss213,301,400,maksssksksss213.xml,maksssksksss213.png,maksssksksss213-336.png
94,48,115,71,with_mask,maksssksksss435,400,282,maksssksksss435.xml,maksssksksss435.png,maksssksksss435-337.png
85,164,106,182,with_mask,maksssksksss435,400,282,maksssksksss435.xml,maksssksksss435.png,maksssksksss435-338.png
164,51,193,86,with_mask,maksssksksss435,400,282,maksssksksss435.xml,maksssksksss435.png,maksssksksss435-339.png
229,25,267,72,with_mask,maksssksksss435,400,282,maksssksksss435.xml,maksssksksss435.png,maksssksksss435-340.png
263,57,291,87,with_mask,maksssksksss435,400,282,maksssksksss435.xml,maksssksksss435.png,maksssksksss435-341.png
45,69,96,113,with_mask,maksssksksss167,400,210,maksssksksss167.xml,maksssksksss167.png,maksssksksss167-342.png
185,113,222,155,with_mask,maksssksksss167,400,210,maksssksksss167.xml,maksssksksss167.png,maksssksksss167-343.png
271,32,311,75,with_mask,maksssksksss167,400,210,maksssksksss167.xml,maksssksksss167.png,maksssksksss167-344.png
20,90,30,105,with_mask,maksssksksss167,400,210,maksssksksss167.xml,maksssksksss167.png,maksssksksss167-345.png
103,231,181,338,with_mask,maksssksksss355,301,400,maksssksksss355.xml,maksssksksss355.png,maksssksksss355-346.png
74,205,180,330,with_mask,maksssksksss266,301,400,maksssksksss266.xml,maksssksksss266.png,maksssksksss266-347.png
186,110,218,142,with_mask,maksssksksss345,400,267,maksssksksss345.xml,maksssksksss345.png,maksssksksss345-348.png
148,109,182,136,without_mask,maksssksksss345,400,267,maksssksksss345.xml,maksssksksss345.png,maksssksksss345-349.png
92,76,168,162,with_mask,maksssksksss295,267,400,maksssksksss295.xml,maksssksksss295.png,maksssksksss295-350.png
24,67,47,91,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-351.png
79,91,103,112,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-352.png
109,80,128,101,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-353.png
137,88,159,110,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-354.png
179,107,205,134,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-355.png
254,105,278,128,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-356.png
221,78,244,100,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-357.png
172,86,183,107,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-358.png
185,85,209,104,with_mask,maksssksksss115,400,267,maksssksksss115.xml,maksssksksss115.png,maksssksksss115-359.png
98,150,199,265,without_mask,maksssksksss701,301,400,maksssksksss701.xml,maksssksksss701.png,maksssksksss701-360.png
143,44,169,73,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-361.png
171,37,195,65,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-362.png
250,25,274,46,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-363.png
256,49,283,76,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-364.png
262,116,294,145,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-365.png
294,43,316,63,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-366.png
334,38,350,57,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-367.png
320,40,335,57,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-368.png
374,47,386,61,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-369.png
83,11,109,49,with_mask,maksssksksss184,400,220,maksssksksss184.xml,maksssksksss184.png,maksssksksss184-370.png
178,35,265,133,without_mask,maksssksksss521,400,225,maksssksksss521.xml,maksssksksss521.png,maksssksksss521-371.png
95,33,116,59,with_mask,maksssksksss372,400,209,maksssksksss372.xml,maksssksksss372.png,maksssksksss372-372.png
165,19,186,43,with_mask,maksssksksss372,400,209,maksssksksss372.xml,maksssksksss372.png,maksssksksss372-373.png
161,23,185,45,with_mask,maksssksksss267,400,267,maksssksksss267.xml,maksssksksss267.png,maksssksksss267-374.png
225,18,247,42,with_mask,maksssksksss267,400,267,maksssksksss267.xml,maksssksksss267.png,maksssksksss267-375.png
197,75,216,100,with_mask,maksssksksss267,400,267,maksssksksss267.xml,maksssksksss267.png,maksssksksss267-376.png
272,114,295,138,with_mask,maksssksksss267,400,267,maksssksksss267.xml,maksssksksss267.png,maksssksksss267-377.png
209,90,278,165,with_mask,maksssksksss31,400,267,maksssksksss31.xml,maksssksksss31.png,maksssksksss31-378.png
144,60,202,135,with_mask,maksssksksss31,400,267,maksssksksss31.xml,maksssksksss31.png,maksssksksss31-379.png
52,53,73,76,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-380.png
72,53,92,75,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-381.png
112,51,120,68,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-382.png
155,60,177,83,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-383.png
189,59,210,80,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-384.png
235,57,257,78,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-385.png
289,60,309,83,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-386.png
313,68,333,90,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-387.png
351,35,364,59,with_mask,maksssksksss3,400,271,maksssksksss3.xml,maksssksksss3.png,maksssksksss3-388.png
151,115,172,135,with_mask,maksssksksss619,400,301,maksssksksss619.xml,maksssksksss619.png,maksssksksss619-389.png
241,126,262,146,with_mask,maksssksksss619,400,301,maksssksksss619.xml,maksssksksss619.png,maksssksksss619-390.png
305,125,317,139,without_mask,maksssksksss619,400,301,maksssksksss619.xml,maksssksksss619.png,maksssksksss619-391.png
157,82,179,113,without_mask,maksssksksss316,400,315,maksssksksss316.xml,maksssksksss316.png,maksssksksss316-392.png
91,38,133,78,with_mask,maksssksksss316,400,315,maksssksksss316.xml,maksssksksss316.png,maksssksksss316-393.png
241,63,281,105,with_mask,maksssksksss316,400,315,maksssksksss316.xml,maksssksksss316.png,maksssksksss316-394.png
312,67,332,110,with_mask,maksssksksss316,400,315,maksssksksss316.xml,maksssksksss316.png,maksssksksss316-395.png
161,170,227,248,with_mask,maksssksksss803,400,267,maksssksksss803.xml,maksssksksss803.png,maksssksksss803-396.png
352,102,370,123,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-397.png
272,33,289,51,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-398.png
188,124,206,143,with_mask,maksssksksss49,400,225,maksssksksss49.xml,maksssksksss49.png,maksssksksss49-399.png
